ID,course title,Credit hours,course ID,class code,preReqs
4910,ENVS 4999 Capstone in Coastal Environmental Science (1) - Modern Campus Catalog™,1,ENVS,4999,"Senior standing as a declared Coastal Environmental Science Major and consent of instructor.,Required of all students in the Coastal Environmental Science BS degree program."
4911,ENVS 4950 Special Topics in Environmental Sciences (1-3) - Modern Campus Catalog™,3,ENVS,4950,"permission of the Department.,More than one section may be taken for credit concurrently when topics differ."
4912,ENVS 4900 Watershed Hydrology (3) - Modern Campus Catalog™,3,ENVS,4900,"an introductory statistics course.,1 1/2 hrs. lecture; 1 1/2 hrs. lab."
4913,"ENVS 4600 Global Environmental Change: Past, Present and Future (3) - Modern Campus Catalog™",3,ENVS,4600,
4914,ENVS 4500 Health Effects of Environmental Pollutants (3) - Modern Campus Catalog™,3,ENVS,4500,minimum of 6 sem. hrs. of chemistry and 6 sem. hrs. of either biology or zoology.
4915,ENVS 4477 Environmental Toxicology: Introduction and Applications (3) - Modern Campus Catalog™,3,ENVS,4477,"6 hrs. of chemistry, 6 hrs. of life sciences and permission of instructor."
4916,ENVS 4450 Ecosystem Ecology (3) - Modern Campus Catalog™,3,ENVS,4450,"ENVS 1126,or,ENVS 1127,or,BIOL 1202,."
4917,ENVS 4268 Environmental and Natural Resources Policy (3) - Modern Campus Catalog™,3,ENVS,4268,"This course is cross-listed with,OCS 4268,and,RNR 4268,."
4918,ENVS 4266 Ocean Policy (3) - Modern Campus Catalog™,3,ENVS,4266,
4919,ENVS 4264 Regulation of Environmental Hazards (3) - Modern Campus Catalog™,3,ENVS,4264,
4920,ENVS 4262 Environmental Hazards Analysis (3) - Modern Campus Catalog™,3,ENVS,4262,
4921,ENVS 4261 Energy and the Environment (3) - Modern Campus Catalog™,3,ENVS,4261,
4922,ENVS 4149 Design of Environmental Management Systems (3) - Modern Campus Catalog™,3,ENVS,4149,
4923,ENVS 4145 Remote Sensing Fundamentals for Environmental Scientists (3) - Modern Campus Catalog™,3,ENVS,4145,
4924,ENVS 4113 Multi-Media Chemical Behavior for Risk Assessment (3) - Modern Campus Catalog™,3,ENVS,4113,"CHEM 1202,,,BIOL 1202,, and,MATH 1552,, or consent of instructor."
4925,ENVS 4102 Environmental Fate of Pollutants (3) - Modern Campus Catalog™,3,ENVS,4102,"CHEM 2261,, or,CHEM 2060,, or,CHEM 2461,."
4926,ENVS 4045 Air Pollution and Society (3) - Modern Campus Catalog™,3,ENVS,4045,
4927,ENVS 4101 Environmental Chemistry (3) - Modern Campus Catalog™,3,ENVS,4101,"CHEM 2001,and,CHEM 2261,or,CHEM 2461,or,CHEM 2060,."
4928,ENVS 4036 HONORS: Aquatic Pollution (3) - Modern Campus Catalog™,3,ENVS,4036,"ENVS 1126,or,ENVS 1127,or,OCS 1005,or,OCS 1006,; or,OCS 2007,and,OCS 2008,or equivalent.,Credit will not be given for both this course and,ENVS 4035,."
4929,ENVS 4015 Physical Climatology (3) - Modern Campus Catalog™,3,ENVS,4015,
4930,ENVS 4035 Aquatic Pollution (3) - Modern Campus Catalog™,3,ENVS,4035,"ENVS 1126,or,ENVS 1127,or,OCS 1005,or,OCS 1006,; or,OCS 2007,and,OCS 2008,or equivalent.,Credit will not be given for this course and,ENVS 4036,."
4931,ENVS 4010 Applied Ecology (3) - Modern Campus Catalog™,3,ENVS,4010,"minimum of 10 sem. hrs. of biological and/or physical science.,Field service fee.,2 hr lecture, 3 hr. lab."
4932,ENVS 4007 Cancer: A Family of Environmental Diseases (3) - Modern Campus Catalog™,3,ENVS,4007,"ENVS 4477,;,BIOL 4087,or,BIOL 4093,, or consent of instructor."
4933,ENVS 4004 Environmental Campaigns (3) - Modern Campus Catalog™,3,ENVS,4004,
4934,ENVS 3999 Undergraduate Research (1-6) - Modern Campus Catalog™,6,ENVS,3999,"permission of department.,May be taken for a max. of 6 hrs. of credit."
4935,ENVS 3102 Mathematical Methods in Science (3) - Modern Campus Catalog™,3,ENVS,3102,"MATH 1550,,,MATH 1552,and,EXST 2201,or equivalent."
4936,ENVS 2127 Honors Environmental & Anthropogenic Impacts of Microbes (3) - Modern Campus Catalog™,3,ENVS,2127,
4937,ENVS 2021 Environmental Thought (3) - Modern Campus Catalog™,3,ENVS,2021,"See,PHIL 2021,."
4938,ENVS 2126 Environmental and Anthropogenic Impacts of Microbes (3) - Modern Campus Catalog™,3,ENVS,2126,"ENVS 1126,or,ENVS 1127,, or equivalent.,An honors course,,ENVS 2127,, is also available. Credit will not be given for both this course and,ENVS 2127,."
4939,ENVS 1127 HONORS: Introduction to Environmental Sciences (3) - Modern Campus Catalog™,3,ENVS,1127,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Similar to,ENVS 1126,with special honors emphasis for qualified students. Credit will not be given for both this course and,ENVS 1126,."
4940,ENVS 1126 Introduction to Environmental Sciences (3) - Modern Campus Catalog™,3,ENVS,1126,"[LCCN: CEVS 1103, Environmental Science],This is an Integrative Learning Core (ILC) course that awards general education credit.,An honors course,,ENVS 1127,, is also available. Credit will not be given for both this course and,ENVS 1127,."
4941,ENVS 1010 Introduction to Coastal Environmental Science (1) - Modern Campus Catalog™,1,ENVS,1010,"See,OCS 1010,."
4942,ENVS 1000 Environment and Technology: Perspective on Environmental Problems (3) - Modern Campus Catalog™,3,ENVS,1000,"Also offered as,EMS 1011,."
4943,ENTR 7111 Entrepreneurship Management (3) - Modern Campus Catalog™,3,ENTR,7111,
4944,ENTR 4702 Managing Technology Transfer (3) - Modern Campus Catalog™,3,ENTR,4702,
4945,ENTR 4701 Technological Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4701,This course requires programming knowledge and a solid understanding of web development.
4946,ENTR 4300 Strategic Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4300,Open only to entrepreneurship majors enrolled in the College of Business or permission of department.
4947,ENTR 4203 Entrepreneurship in Early Stage Technology Based Startups (3) - Modern Campus Catalog™,3,ENTR,4203,
4948,ENTR 4120 Social Entrepreneurship (3) - Modern Campus Catalog™,3,ENTR,4120,"ENTR 3111,or permission of instructor."
4949,ENTR 4114 Franchising Management (3) - Modern Campus Catalog™,3,ENTR,4114,
4950,ENTR 4113 Small and Family Business Management (3) - Modern Campus Catalog™,3,ENTR,4113,"[LCCN: CMGM 3413, Small Business Management (Upper Level)]"
4951,ENTR 4100 Consulting Field Project (3) - Modern Campus Catalog™,3,ENTR,4100,"ENTR 3111,and permission of instructor."
4952,FREN 1002 Elementary French (4) - Modern Campus Catalog™,4,FREN,1002,"FREN 1001,or equivalent prior study is prerequisite for FREN 1002.,Students with previous study of French should take the French placement exam. Students who do not place in FREN 1002 or higher through the placement exam should enroll in,FREN 1001,. Students with no previous study of French should enroll in,FREN 1001,. Students completing FREN 1002 or equivalent or higher with a grade of “C” or higher may not enroll in,FREN 1001,for credit without permission of department. Students completing,FREN 2101,or higher or equivalent, with a grade of “C” or higher, may not enroll in FREN 1002 for credit without permission of department. Native speakers of French will not receive credit for this course."
4953,FREN 1001 Elementary French (4) - Modern Campus Catalog™,4,FREN,1001,"[LCCN: CFRN 1014, Elementary French I],This is an Integrative Learning Core (ILC) course that awards general education credit.,Students with previous study of French should take the French placement exam. Students who do not place in,FREN 1002,or higher through the placement exam should enroll in FREN 1001. Students with no previous study of French should enroll in FREN 1001. Students completing,FREN 1002,or equivalent or higher with a grade of “C” or higher may not enroll in FREN 1001 for credit without permission of department. Students completing,FREN 2101,or higher or equivalent, with a grade of “C” or higher, may not enroll in,FREN 1002,for credit without permission of department. Native speakers of French will not receive credit for this course."
4954,FIN 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,FIN,,“S”/”U” grading.
4955,FIN 8900 Pre-dissertation Research (1-9) - Modern Campus Catalog™,9,FIN,8900,Pass-fail grading.
4956,FIN 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,FIN,,“S”/”U” grading.
4957,FIN 7950 Seminar in Research (1) - Modern Campus Catalog™,1,FIN,7950,Required of all doctoral students in business administration concentrating in finance during each semester of full-time residence; only 3 sem. hrs. may be applied toward the degree.
4958,FIN 7930 Graduate Internship in Finance (3) - Modern Campus Catalog™,3,FIN,7930,"consent of department.,Pass/fail grading based on a written evaluation by the professional supervisor; a written report by the student and the faculty member’s evaluation.,At least 20 hrs. per week in regular semester or 35 hrs. per week in summer session of learning experience in finance under the general supervision of a faculty member and the direct supervision of a professional in finance."
4959,FIN 7900 Individual Study in Finance (3) - Modern Campus Catalog™,3,FIN,7900,For students who wish in-depth study of a selected finance problem. Proposal outlining nature and objectives of a research project must be approved by department faculty prior to registration; written report of semester’s activities and findings required for credit.
4960,FIN 7855 Seminar in Quantitative Finance and Derivative Pricing (3) - Modern Campus Catalog™,3,FIN,7855,"FIN 7826,and,ECON 7610,or equivalent; permission of department; mathematical maturity required."
4961,FIN 7850 Seminar in Investments (3) - Modern Campus Catalog™,3,FIN,7850,"FIN 7550,.,Primarily for doctoral students."
4962,FIN 7845 Student Managed Investment Fund (3) - Modern Campus Catalog™,3,FIN,7845,"BADM 7090,or equivalent and permission of instructor."
4963,FIN 7826 Investment Analysis and Portfolio Theory (3) - Modern Campus Catalog™,3,FIN,7826,"Undergraduate degree in finance or,FIN 7701,or,BADM 7090,."
4964,FIN 7800 Financial Economics in Practice (1) - Modern Campus Catalog™,1,FIN,7800,"Open only to MSFE students; open to others with the permission of the department.,May taken twice."
4965,FIN 7750 Seminar in Corporate Finance (3) - Modern Campus Catalog™,3,FIN,7750,"FIN 7550,.,Primarily for doctoral students."
4966,FIN 7740 Venture Capital and Investment Banking (3) - Modern Campus Catalog™,3,FIN,7740,"BADM 7090,or equivalent."
4967,FIN 7720 Topics in Business Finance (3) - Modern Campus Catalog™,3,FIN,7720,"BADM 7090,or equivalent.,May be repeated for a max. of 9 sem. hrs. of credit when topics vary."
4968,FIN 7719 Advanced Financial Management (3) - Modern Campus Catalog™,3,FIN,7719,"Undergraduate degree in finance or,FIN 7701,or,BADM 7090,."
4969,FIN 7718 Multinational Financial Management (3) - Modern Campus Catalog™,3,FIN,7718,"BADM 7090,or equivalent."
4970,FIN 7710 Public Financial Management (3) - Modern Campus Catalog™,3,FIN,7710,"Cross-listed as,PADM 7924,."
4971,FIN 7709 Financial Analytics II (3) - Modern Campus Catalog™,3,FIN,7709,"Enrollment in finance graduate programs or,BADM 7090,; open to others with permission of the department."
4972,FIN 7708 Financial Analytics I (3) - Modern Campus Catalog™,3,FIN,7708,"Enrollment in the finance masters or graduate certificate programs or,BADM 7090,; open to others with the permission of the department."
4973,FIN 7701 Corporate Finance (3) - Modern Campus Catalog™,3,FIN,7701,"Credit will not be given for this course and,BADM 7090,."
4974,FIN 7650 Seminar in Financial Markets and Intermediaries (3) - Modern Campus Catalog™,3,FIN,7650,"FIN 7550,.,Primarily for doctoral students."
4975,FIN 7633 Financial Markets (3) - Modern Campus Catalog™,3,FIN,7633,"Undergraduate degree in finance or,FIN 7701,or,BADM 7090,."
4976,FIN 7632 Seminar in Commercial Banking (3) - Modern Campus Catalog™,3,FIN,7632,
4977,FIN 7550 Theory of Finance (3) - Modern Campus Catalog™,3,FIN,7550,"ECON 7610,or equivalent."
4978,FIN 7520 Seminar in Financial Research Methods (3) - Modern Campus Catalog™,3,FIN,7520,Primarily for doctoral students.
4979,FIN 7400 Financial Risk Management (3) - Modern Campus Catalog™,3,FIN,7400,"BADM 7090,or equivalent."
4980,FIN 7310 Real Estate Financial Decisions (3) - Modern Campus Catalog™,3,FIN,7310,
4981,FIN 7300 Seminar in Real Estate (3) - Modern Campus Catalog™,3,FIN,7300,
4982,FIN 4850 Financial Derivatives (3) - Modern Campus Catalog™,3,FIN,4850,"FIN 3636,,,FIN 3717,or,FIN 3826,.,Open only to Finance majors; open to others with permission of department."
4983,FIN 4910 Advanced Topics in Finance (3) - Modern Campus Catalog™,3,FIN,4910,"FIN 3717,and,FIN 3826,.,May be taken for a maximum of 6 credits when topics vary. Departmental approval needed."
4984,FIN 4840 Asset Allocation (3) - Modern Campus Catalog™,3,FIN,4840,"FIN 3826,."
4985,FIN 4830 Financial Statement Analysis (3) - Modern Campus Catalog™,3,FIN,4830,"FIN 3717,.,Open only to finance majors; open to others with permission of department."
4986,FIN 4828 Security Analysis and Portfolio Management (3) - Modern Campus Catalog™,3,FIN,4828,"FIN 3826,or equivalent.,Open only to Finance majors; open to others with permission of department."
4987,FIN 4820 Financial Modeling and Analytics (3) - Modern Campus Catalog™,3,FIN,4820,"FIN 3716,."
4988,FIN 4740 Venture Capital and Private Equity (3) - Modern Campus Catalog™,3,FIN,4740,"FIN 3716,."
4989,FIN 4354 Real Estate Development (3) - Modern Campus Catalog™,3,FIN,4354,"FIN 3716,and,FIN 3351,. Admission to the course by instructor approval only."
4990,FIN 4079 Financial Planning Capstone (3) - Modern Campus Catalog™,3,FIN,4079,"FIN 3060,or equivalent,,FIN 3826,,,FIN 4071,, and,FIN 4073,."
4991,FIN 4073 Estate Planning for Financial Planning (3) - Modern Campus Catalog™,3,FIN,4073,"FIN 3060,or equivalent."
4992,FIN 4071 Retirement Planning and Employee Benefits for Financial Planning (3) - Modern Campus Catalog™,3,FIN,4071,"FIN 3060,or equivalent."
4993,FIN 3930 Undergraduate Internship in Finance (3) - Modern Campus Catalog™,3,FIN,3930,"FIN 3715,or,FIN 3716,, junior or senior standing and consent of department.,Pass/fail grading based on a written evaluation by the professional supervisor, a written report by the student and the faculty member’s evaluation.,At least 20 hours per week in regular semester or 35 hours per week in summer session of learning experience in finance under the general supervision of a faculty member and the direct supervision of a professional in finance."
4994,FIN 3910 Topics in Finance (3) - Modern Campus Catalog™,3,FIN,3910,"FIN 3826,or consent of instructor.,May be taken for a max. of 6 sem. hrs. of credit when topics vary."
4995,FIN 3900 Directed Study and Research (1-6) - Modern Campus Catalog™,6,FIN,3900,"consent of instructor.,Research under direction of faculty member; written proposal must be approved by faculty member and department chair prior to registration."
4996,FIN 3845 Student Managed Investment Fund (3) - Modern Campus Catalog™,3,FIN,3845,"FIN 3715,or,FIN 3716,or equivalent and permission of instructor.,Course may be repeated for a max. of 9 sem. hrs. of credit."
4997,FIN 3840 Fixed Income Securities (3) - Modern Campus Catalog™,3,FIN,3840,"FIN 3826,."
4998,FIN 3826 Fundamentals of Asset Management (3) - Modern Campus Catalog™,3,FIN,3826,"B or better in,FIN 3716,.,Open only to finance majors; open to others with permission of the department."
4999,"FIN 3720 Valuation, M&A and Buyouts (3) - Modern Campus Catalog™",3,FIN,3720,"FIN 3716,."
5000,FIN 3718 Multinational Managerial Finance (3) - Modern Campus Catalog™,3,FIN,3718,"FIN 3715,or,FIN 3716,."
5001,FIN 3717 Fundamentals of Corporate Finance (3) - Modern Campus Catalog™,3,FIN,3717,"FIN 3716,and,ACCT 3001,. B or better in,FIN 3716,.,Open only to finance majors; open to others with permission of department. Material presented in real-world cases."
5002,FIN 3716 Principles of Finance (3) - Modern Campus Catalog™,3,FIN,3716,"ECON 2010,,,ACCT 2001,, and,ISDS 2000,."
5003,FIN 3715 Business Finance (3) - Modern Campus Catalog™,3,FIN,3715,"ECON 2000,and,ECON 2010,, or,ECON 2030,; and,ACCT 2000,or,ACCT 2001,Credit will not be given for this course and,FIN 3716,. Not open to students in the E. J. Ourso College of Business."
5004,FIN 3636 Financial Markets and Institutions (3) - Modern Campus Catalog™,3,FIN,3636,"FIN 3715,or,FIN 3716,or equivalent."
5005,FIN 3632 Principles of Commercial Banking (3) - Modern Campus Catalog™,3,FIN,3632,"FIN 3715,or,FIN 3716,."
5006,FIN 3610 Credit Essentials (3) - Modern Campus Catalog™,3,FIN,3610,"FIN 3716,."
5007,FIN 3460 Risk Management (3) - Modern Campus Catalog™,3,FIN,3460,"FIN 3715,or,FIN 3716,."
5008,FIN 3440 Risk and Insurance (3) - Modern Campus Catalog™,3,FIN,3440,"BLAW 3201,."
5009,FIN 3353 Real Estate Finance (3) - Modern Campus Catalog™,3,FIN,3353,"FIN 3351,or,FIN 3715,or,FIN 3716,or equivalent."
5010,FIN 3352 Real Estate Valuation and Investment (3) - Modern Campus Catalog™,3,FIN,3352,"FIN 3351,or,FIN 3715,or,FIN 3716,or equivalent."
5011,FIN 3351 Principles of Real Estate (3) - Modern Campus Catalog™,3,FIN,3351,"BLAW 3201,or,FIN 3715,or,FIN 3716,."
5012,EVEG 4781 Special Topics in Environmental Engineering Science (3) - Modern Campus Catalog™,3,EVEG,4781,"senior standing and departmental approval.,More than one section of this course may be taken for credit concurrently when topics differ."
5013,FIN 3060 Fundamentals of Financial Planning (3) - Modern Campus Catalog™,3,FIN,3060,"ECON 2000,or,ECON 2001,and,ECON 2010,or,ECON 2011,; or,ECON 2030,or,ECON 2031,."
