course title,Credit hours,course ID,class code,preReqs
ENTR 2000 Innovation and Creativity (3) - Modern Campus Catalog™,3,ENTR,2000,This is an Integrative Learning Core (ILC) course that awards general education credit.
ENTR 2999 Basics on Business for Non-Business Majors (3) - Modern Campus Catalog™,3,ENTR,2999,
ENTM 8900 Research Problems (1-4 per sem.) - Modern Campus Catalog™,1,ENTM,,"Prereq.:,consent of instructor."
ENTM 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENTM,,“S”/”U” grading.
ENTM 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENTM,,“S”/”U” grading.
ENTM 7979 Tropical Biology: An Ecological Approach (1-8) - Modern Campus Catalog™,8,ENTM,7979,
ENTM 7946 Seminar: Current Topics in Molecular Evolution (1) - Modern Campus Catalog™,1,ENTM,7946,
ENTM 7600 Entomology Extension Practicum (1-2) - Modern Campus Catalog™,2,ENTM,7600,"Prereq.:,consent of the course coordinator."
ENTM 7080 Population Ecology (3) - Modern Campus Catalog™,3,ENTM,7080,
ENTM 7030 Aquatic Entomology (4) - Modern Campus Catalog™,4,ENTM,7030,"Also offered as,RNR 7030,.,3 hrs lecture; 3 hrs lab."
ENTM 7020 Insect Physiology (4) - Modern Campus Catalog™,4,ENTM,7020,"3 hr. lecture, 3 hr. lab."
ENTM 7017 Introduction to Insecticide Toxicology (3) - Modern Campus Catalog™,3,ENTM,7017,"Prereq.:,organic chemistry or equivalent.,2 hrs. lecture; 3 hrs. lab."
ENTM 7016 Biological Control (3) - Modern Campus Catalog™,3,ENTM,7016,"Prereq.:,ENTM 2001,or permission of instructor,2 hrs. lecture; 2 hrs. lab."
ENTM 7010 Teaching Practicum (1-3) - Modern Campus Catalog™,3,ENTM,7010,"Prereq.:,students whose native language is not English must pass the Michigan Test of English proficiency or equivalent, and receive prior approval of student’s graduate committee and supervising faculty.,Pass/fail grading based on a written evaluation by the supervisor and a written report by the student.,May be taken for a max. of 6 sem. hrs. of credit.,Open only to entomology PhD students. Teaching practicum and learning experience under the supervision of a graduate faculty member."
ENTM 7008 Special Topics in Entomology (1-3) - Modern Campus Catalog™,3,ENTM,7008,"Prereq.:,consent of department head."
ENTM 7007 Seminar in Entomology (1) - Modern Campus Catalog™,1,ENTM,7007,
ENTM 7003 Medical/Veterinary Entomology (4) - Modern Campus Catalog™,4,ENTM,7003,"Prereq.:,ENTM 2001,or equivalent.,3 hrs. lecture; 3 hrs. lab."
ENTM 7006 Advanced Insect Pest Management (3) - Modern Campus Catalog™,3,ENTM,7006,"Prereq.:,ENTM 4006,and one 4000 or higher level statistical course (,EXST 4050,,,EXST 7003,,,EXST 7004,,,EXST 7005,,,EXST 7013,,,EXST 7014,,,EXST 7015,, and,EXST 7031,) or consent of the coordinator."
ENTM 7002 Plant Resistance to Arthropods (4) - Modern Campus Catalog™,4,ENTM,7002,"Prereq.:,consent of instructor.,3 hrs. lecture; 3 hrs. lab."
ENTM 7001 General Entomology (4) - Modern Campus Catalog™,4,ENTM,7001,"No entomology training necessary.,3 hrs. lecture; 3 hrs. lab."
ENTM 4199 Special Topics in Entomology (1-3) - Modern Campus Catalog™,3,ENTM,4199,"Prereq.:,consent of instructor.,Lab/field trip may be required."
ENTM 4130 Introduction to Aquatic Entomology (4) - Modern Campus Catalog™,4,ENTM,4130,"RNR 4130,.,Prereq.:,BIOL 1202,and,BIOL 1209,Occasional extended field trips. A collection is required. No entomology training is necessary. Students are responsible for paying for travel expenses associated with this course.,3 hrs. lecture, 3 hrs. lab."
ENTM 4100 Insect Behavior (3) - Modern Campus Catalog™,3,ENTM,4100,"Prereq.:,ENTM 2001,or consent of instructor."
ENTM 4099 Undergraduate Entomological Research (1-3) - Modern Campus Catalog™,3,ENTM,4099,"Prereq.:,ENTM 2001,or,ENTM 4018,or equivalent.,Not for graduate credit."
ENTM 4050 Plant Health Diagnostics (3) - Modern Campus Catalog™,3,ENTM,4050,"See,PLHL 4050,."
ENTM 4040 Insect Ecology (3) - Modern Campus Catalog™,3,ENTM,4040,"Prereq.:,BIOL 1201,and,BIOL 1208,or equivalent or consent of instructor.,Two Saturday field trips."
ENTM 4018 Forest Insects and Diseases (4) - Modern Campus Catalog™,4,ENTM,4018,"Also offered as,PLHL 4018,.,Prereq.:,BIOL 1201,,,BIOL 1208,.,One day-long field trip.,3 hrs. lecture; 2 hrs. lab."
ENTM 4020 Invasive Species Ecology (3) - Modern Campus Catalog™,3,ENTM,4020,"Prereq.:,ENTM 2001,or,BIOL 1202,or equivalent."
ENTM 4012 Fundamentals of Horticultural Entomology (3) - Modern Campus Catalog™,3,ENTM,4012,"Prereq.:,ENTM 2001,.,2 hrs. lecture; 2 hrs. lab."
ENTM 4011 Biology and Management of the Honey Bee (3) - Modern Campus Catalog™,3,ENTM,4011,"Prereq.:,BIOL 1201,,,BIOL 1208,; or,BIOL 1001,,,BIOL 1002,or consent of instructor.,2 hrs. lecture; 2 hrs. lab."
ENTM 4007 Forensic Entomology (3) - Modern Campus Catalog™,3,ENTM,4007,"No entomology training necessary.,2hrs. lecture; 2 hrs. lab."
ENTM 4006 Fundamentals of Applied Entomology (3) - Modern Campus Catalog™,3,ENTM,4006,"Prereq.:,ENTM 2001,or consent of instructor.,2 hrs. lecture; 2 hrs. lab."
ENTM 4005 Insect Taxonomy (4) - Modern Campus Catalog™,4,ENTM,4005,"Prereq.:,ENTM 2001,.,A collection is required.,2 hrs. lecture; 4 hrs. lab."
ENTM 4002 Insect Biology (3) - Modern Campus Catalog™,3,ENTM,4002,"Also offered as,BIOL 4002,.,Prereq.:,BIOL 2153,or consent of instructor.,No entomology training necessary."
ENTM 3020 Management of Insect Pests in Urban and Peri-Urban Environments (4) - Modern Campus Catalog™,4,ENTM,3020,"3 hrs. lec, 2 hrs. lab."
ENTM 3005 Ecology of Plant Diseases & Insect Pests (2) - Modern Campus Catalog™,2,ENTM,3005,
ENTM 3002 Pest Management Seminar (1) - Modern Campus Catalog™,1,ENTM,3002,
ENTM 3001 Pesticides in the Environment (2) - Modern Campus Catalog™,2,ENTM,3001,"Also offered as,PLHL 3001,.,Prereq.:,ENTM 1005,or equivalent."
ENTM 3000 Pest Management Internship (3) - Modern Campus Catalog™,3,ENTM,3000,
ENTM 2001 Insects in the Environment (3) - Modern Campus Catalog™,3,ENTM,2001,"Prereq.:,BIOL 1201,,,BIOL 1208,; and either,BIOL 1001,,,BIOL 1002,or equivalent.,2 hrs. lecture; 2 hrs. lab."
"ENTM 2000 Plants, Microbes, and Society (3) - Modern Campus Catalog™",3,ENTM,2000,"See,PLHL 2000,."
ENTM 1005 Principles of Plant Health Management (2) - Modern Campus Catalog™,2,ENTM,1005,"Also offered as,PLHL 1005,."
ENTM 1001 Insects and Society (3) - Modern Campus Catalog™,3,ENTM,1001,
ENGL 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENGL,,“S”/”U”grading.
ENGL 8900 Independent Study (1-3) - Modern Campus Catalog™,3,ENGL,8900,
ENGL 8000 Thesis Research (1-12 per sem.) - Modern Campus Catalog™,1,ENGL,,“S”/”U” grading.
ENGL 7983 Topics in Ethnic and Postcolonial Literatures (3) - Modern Campus Catalog™,3,ENGL,7983,
ENGL 7981 Topics in Modern and Contemporary Literature (3) - Modern Campus Catalog™,3,ENGL,7981,
ENGL 7975 Topics in African-American Literature (3) - Modern Campus Catalog™,3,ENGL,7975,
ENGL 7974 Topics in American Literature (3) - Modern Campus Catalog™,3,ENGL,7974,
ENGL 7972 Topics in Southern Literature (3) - Modern Campus Catalog™,3,ENGL,7972,
ENGL 7971 Topics in Southern Studies (3) - Modern Campus Catalog™,3,ENGL,7971,
ENGL 7970 Topics in American Genres (3) - Modern Campus Catalog™,3,ENGL,7970,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
ENGL 7963 Topics in 19th Century British Literature (3) - Modern Campus Catalog™,3,ENGL,7963,
ENGL 7962 Studies in the Victorian Period (3) - Modern Campus Catalog™,3,ENGL,7962,
ENGL 7960 Studies in the Romantic Period (3) - Modern Campus Catalog™,3,ENGL,7960,
ENGL 7951 Topics in Restoration and 18th Century Literature (3) - Modern Campus Catalog™,3,ENGL,7951,
ENGL 7943 Studies in Shakespeare (3) - Modern Campus Catalog™,3,ENGL,7943,
ENGL 7942 Topics in Renaissance Literature (3) - Modern Campus Catalog™,3,ENGL,7942,
ENGL 7922 Authors Seminar (3) - Modern Campus Catalog™,3,ENGL,7922,
ENGL 7921 Topics in Genres (3) - Modern Campus Catalog™,3,ENGL,7921,
ENGL 7920 English Seminar (3) - Modern Campus Catalog™,3,ENGL,7920,
ENGL 7915 Teaching College Composition (3) - Modern Campus Catalog™,3,ENGL,7915,"Prereq.:,students must be graduate teaching assistants in the English Department. Course is designed for graduate students teaching in the First-Year Writing program."
ENGL 7910 Language (3) - Modern Campus Catalog™,3,ENGL,7910,
ENGL 7783 Topics in Film and Video Studies (3) - Modern Campus Catalog™,3,ENGL,7783,
ENGL 7714 Topics in Sociolinguistics (3) - Modern Campus Catalog™,3,ENGL,7714,"Also offered as,LING 7714,.,May be taken for a max. of 9 sem. hrs. of credit when topics vary."
ENGL 7713 Topics in Syntax and Semantics (3) - Modern Campus Catalog™,3,ENGL,7713,"Also offered as,LING 7713,."
ENGL 7712 Topics in Historical Linguistics (3) - Modern Campus Catalog™,3,ENGL,7712,"Also offered as,LING 7712,."
ENGL 7711 Forms of Early English (3) - Modern Campus Catalog™,3,ENGL,7711,
ENGL 7623 Topics in Professional Writing and Technical Communication (3) - Modern Campus Catalog™,3,ENGL,7623,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
ENGL 7622 Topics in Composition Studies (3) - Modern Campus Catalog™,3,ENGL,7622,
"ENGL 7621 Research Methods in Composition, Literacy and Rhetorical Studies (3) - Modern Campus Catalog™",3,ENGL,7621,
ENGL 7542 Topics in Rhetorics of Class and Gender (3) - Modern Campus Catalog™,3,ENGL,7542,
"ENGL 7541 Topics in Rhetoric, Media and Representation (3) - Modern Campus Catalog™",3,ENGL,7541,
ENGL 7521 Topics in the History of Rhetoric and Poetics (3) - Modern Campus Catalog™,3,ENGL,7521,
ENGL 7423 Topics in Folklore (3) - Modern Campus Catalog™,3,ENGL,7423,
ENGL 7321 Topics in Gender Theory (3) - Modern Campus Catalog™,3,ENGL,7321,
ENGL 7222 Topics in Literacy Studies (3) - Modern Campus Catalog™,3,ENGL,7222,
ENGL 7221 Topics in Critical Theory and Cultural Studies (3) - Modern Campus Catalog™,3,ENGL,7221,"May be taken for a max. of 12 sem. hrs. of credit when topics vary, with permission of instructor."
ENGL 7182 Postcolonial Literatures (3) - Modern Campus Catalog™,3,ENGL,7182,
ENGL 7174 Survey of African-American Literature I (3) - Modern Campus Catalog™,3,ENGL,7174,
ENGL 7173 Literature of the American South (3) - Modern Campus Catalog™,3,ENGL,7173,
ENGL 7170 Ethnic Literatures of the United States (3) - Modern Campus Catalog™,3,ENGL,7170,
ENGL 7147 Milton (3) - Modern Campus Catalog™,3,ENGL,7147,
ENGL 7137 Chaucer (3) - Modern Campus Catalog™,3,ENGL,7137,Poetry and prose in Middle English.
ENGL 7109 Forms of Film Writing (3) - Modern Campus Catalog™,3,ENGL,7109,"Prereq.:,permission of instructor."
ENGL 7107 Prosody and Poetic Forms (3) - Modern Campus Catalog™,3,ENGL,7107,"Prereq.:,admission to MFA program."
ENGL 7106 Forms of Prose Fiction (3) - Modern Campus Catalog™,3,ENGL,7106,"Prereq.:,admission to MFA program or permission of instructor when taking the course for the first time.,May be taken for a max. of 18 sem. hrs. credit when topics vary. Permission of instructor required to repeat this course."
ENGL 7072 American Literature (3) - Modern Campus Catalog™,3,ENGL,7072,May be taken for a max. of 9 sem. hrs. of credit when topics vary.
ENGL 7050 Restoration and 18th Century Literature (3) - Modern Campus Catalog™,3,ENGL,7050,
ENGL 7040 Renaissance Literature (3) - Modern Campus Catalog™,3,ENGL,7040,
ENGL 7030 Medieval Literature (3) - Modern Campus Catalog™,3,ENGL,7030,
EXST 7083 Practicum in Statistical Consulting I (2) - Modern Campus Catalog™,2,EXST,7083,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,and permission of instructor.,4 hrs. independent study"
EXST 7061 Statistical Theory (3) - Modern Campus Catalog™,3,EXST,7061,"Prereq.:,EXST 7060,or equivalent."
EXST 7060 Probability and Statistics (3) - Modern Campus Catalog™,3,EXST,7060,"Prereq.:,MATH 2057,or equivalent."
EXST 7047 Structural Equation Modeling and Hierarchical Linear Modeling (3) - Modern Campus Catalog™,3,EXST,7047,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,or,EXST 7019,."
EXST 7039 Statistical Methods for Reliability and Survival Data (3) - Modern Campus Catalog™,3,EXST,7039,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,."
EXST 7037 Multivariate Statistics (3) - Modern Campus Catalog™,3,EXST,7037,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent and knowledge of matrix algebra."
EXST 7036 Categorical Data Analysis (3) - Modern Campus Catalog™,3,EXST,7036,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent."
EXST 7034 Regression Analysis (3) - Modern Campus Catalog™,3,EXST,7034,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent and knowledge of matrix algebra."
EXST 7031 Experimental Design (3) - Modern Campus Catalog™,3,EXST,7031,"Prereq.:,EXST 7013,or,EXST 7014,or,EXST 7015,or equivalent."
EXST 7025 Biological Population Statistics II (3) - Modern Campus Catalog™,3,EXST,7025,"Prereq.:,EXST 7015,or equivalent."
EXST 7019 Statistical Methods II–Web-Based (3) - Modern Campus Catalog™,3,EXST,7019,"Prereq.:,EXST 7003,or,EXST 7004,or,EXST 7005,or,EXST 7009,or equivalent and knowledge of SAS statistical analysis software.,Credit will be given for only one of the following:,EXST 7013,,,EXST 7014,,,EXST 7015,, 7019."
EXST 7015 Statistical Techniques II (4) - Modern Campus Catalog™,4,EXST,7015,"Prereq.:,EXST 7005,or equivalent.,Credit will be given for only one of the following:,EXST 7013,,,EXST 7014,, 7015,,EXST 7019,.,3 hrs. lecture; 2 hrs. lab."
EXST 7014 Experimental Statistics II (4) - Modern Campus Catalog™,4,EXST,7014,"Prereq.:,EXST 7004,or equivalent.,Credit will be given for only one of the following:,EXST 7013,, 7014,,EXST 7015,,,EXST 7019,.,3 hrs. lecture; 2 hrs. lab."
EXST 7013 Statistical Inference II (4) - Modern Campus Catalog™,4,EXST,7013,"Prereq.:,EXST 7003,or equivalent.,Credit will be given for only one of the following: EXST 7013,,EXST 7014,,,EXST 7015,,,EXST 7019,.,3 hrs. lecture; 2 hrs. lab."
EXST 7012 Fundamental Sampling Techniques (3) - Modern Campus Catalog™,3,EXST,7012,"Prereq.:,EXST 7003,or,EXST 7004,or,EXST 7005,or equivalent."
EXST 7011 Nonparametric Statistics (3) - Modern Campus Catalog™,3,EXST,7011,"Prereq.:,EXST 7003,or,EXST 7004,or,EXST 7005,or equivalent."
EXST 7009 Statistical Methods I–Web-Based (3) - Modern Campus Catalog™,3,EXST,7009,"Prereq.:,MATH 1021,or equivalent and knowledge of SAS statistical analysis software.,Credit will be given for only one of the following:,EXST 7003,,,EXST 7004,,,EXST 7005,, 7009."
EXST 7005 Statistical Techniques I (4) - Modern Campus Catalog™,4,EXST,7005,"Prereq.:,MATH 1021,or equivalent.,Credit will be given for only one of the following:,EXST 7003,,,EXST 7004,, 7005,,EXST 7009,.,3 hrs. lecture; 2 hrs. lab."
EXST 7004 Experimental Statistics I (4) - Modern Campus Catalog™,4,EXST,7004,"Prereq.:,MATH 1021,or equivalent.,Credit will be given for only one of the following:,EXST 7003,, 7004,,EXST 7005,,,EXST 7009,.,3 hrs. lecture; 2 hrs. lab."
EXST 7003 Statistical Inference I (4) - Modern Campus Catalog™,4,EXST,7003,"Prereq.:,MATH 1021,or equivalent.,Credit will be given for only one of the following: EXST 7003,,EXST 7004,,,EXST 7005,,,EXST 7009,.,3 hrs. lecture; 2 hrs. lab."
EXST 4142 Introduction to R and Statistical Data Mining (3) - Modern Campus Catalog™,3,EXST,4142,"Prereq.:,EXST 3201,or,ECON 4630,or Permission of Instructor."
EXST 4087 Special Topics in Applied Statistics (3) - Modern Campus Catalog™,3,EXST,4087,"Prereq.:,EXST 2201,or equivalent."
EXST 4050 Principles and Theory of Statistics (4) - Modern Campus Catalog™,4,EXST,4050,"Prereq.:,EXST 2201,or equivalent and,MATH 1550,or equivalent.,3 hrs. lecture; 2 hrs. lab."
EXST 4025 SAS Programming (3) - Modern Campus Catalog™,3,EXST,4025,"Prereq.:,EXST 2201,or equivalent."
EXST 4012 Introduction to Sampling Techniques (3) - Modern Campus Catalog™,3,EXST,4012,"Prereq.:,EXST 2201,or equivalent."
EXST 3999 Supervised Independent Study and Research (1-4) - Modern Campus Catalog™,4,EXST,3999,"Prereq.:,consent of instructor."
EXST 3201 Statistical Analysis II (4) - Modern Campus Catalog™,4,EXST,3201,"Prereq.:,EXST 2201,or equivalent.,3 hrs. lecture; 2 hrs. lab."
EXST 2201 Introduction to Statistical Analysis (4) - Modern Campus Catalog™,4,EXST,2201,"This is an Integrative Learning Core (ILC) course that awards general education credit.,Prereq.:,MATH 1021,or equivalent.,3 hrs. lecture; 2 hrs. lab."
EXST 2000 Introduction to Microcomputers (3) - Modern Campus Catalog™,3,EXST,2000,"Credit will not be given for this course and,CSC 1100,,,ISDS 1100,and,LIS 2001,.,2 hrs. lecture; 2 hrs. lab."
ENVS 9000 Dissertation Research (1-12 per sem.) - Modern Campus Catalog™,1,ENVS,,“S/U” grading.
